Best Price,Per Amount,Single Price,Product Name,Link,Category,Varietal,Size,Standard Drinks,Alcohol Volume,Country,Brand Name,Closure,Whisky Style,Age,Region,Current Vintage,State,Wine Style,Vegan Friendly,Beer Style,Organic,Food Match,Wine Maker,Spirit Style,Wine Body,Cellar Release,Cider Style,Langtons Classified
$900.0,1,$900.0,90 Year Old Para Vintage Tawny 1928 375mL,https://www.danmurphys.com.au/product/DM_ER_1000003358_90YRPARA/seppeltsfield-90-year-old-para-vintage-tawny-1928-375ml,Muscat,Shiraz Mataro Grenac,375mL,6.8,23.0,Australia,Seppeltsfield,Cork,,,South Australia,Cork,South Australia,Port & Tawny,,,,,,,,,,
$28.5,1,$28.5,DP63 Grand Muscat 500mL,https://www.danmurphys.com.au/product/DM_916263/seppeltsfield-dp63-grand-muscat-500ml,Muscat,Muscat,500mL,6.7,17.0% (Non Vintage),Australia,Seppeltsfield,Screw Cap,,,Rutherglen,Non Vintage*,Victoria,Sweet,,,,,,,,,,
$11.9,1,$11.9,No 8 Muscat,https://www.danmurphys.com.au/product/DM_916267/seppeltsfield-no-8-muscat,Muscat,Muscat,750mL,10,16.90%,Australia,Seppeltsfield,Screw Cap,,,Rutherglen,Non Vintage,Victoria,Sweet,,,,,,,,,,
$499.0,1,$499.0,Paramount Collection DP273 Rich Rare Apera 500mL,https://www.danmurphys.com.au/product/DM_ER_1000003358_PMTDP273/seppeltsfield-paramount-collection-dp273-rich-rare-apera-500ml,Muscat,"Palomino, Grenache",500mL,9.0,22.8,Australia,Seppeltsfield,Synthetic,,,South Australia,Synthetic ,South Australia,,,,,,Fiona Donald,,,,,
$66.5,1,$66.5,Rare Muscat 375mL,https://www.danmurphys.com.au/product/DM_917726/seppeltsfield-rare-muscat-375ml,Muscat,Muscat,375mL,5,17.00%,Australia,Seppeltsfield,Cork,,,Rutherglen,Non Vintage,Victoria,Sweet,,,,,,,,,,
$35.199999999999996,12,$35.2,Classic Rutherglen Muscat 500mL,https://www.danmurphys.com.au/product/DM_140748/stanton-killeen-classic-rutherglen-muscat-500ml,Muscat,Muscat,500mL,7.1,18.0% (Non Vintage),Australia,Stanton & Killeen,Screw Cap,,12 Year Old,Rutherglen,Non Vintage*,Victoria,Sweet,,,,,,,,,,
$85.5,1,$85.5,Grand Rutherglen Muscat 500mL,https://www.danmurphys.com.au/product/DM_140745/stanton-killeen-grand-rutherglen-muscat-500ml,Muscat,Muscat,500mL,7.3,18.5%,Australia,Stanton & Killeen,Screw Cap,,,Rutherglen,,Victoria,Sweet,,,,Cheese,,,,,,
$25.7,1,$25.7,Rutherglen Muscat 500mL,https://www.danmurphys.com.au/product/DM_912547/stanton-killeen-rutherglen-muscat-500ml,Muscat,Muscat,500mL,6.9,17.5% (Non Vintage),Australia,Stanton & Killeen,Screw Cap,,,Rutherglen,Non Vintage*,Victoria,Sweet,,,,,,,,,,
$89.91000000000001,6,$99.9,ARTEMIS GODDESS BAIJIU,https://www.danmurphys.com.au/product/DM_ER_2000003262_9369998409983/artemis-artemis-goddess-baijiu,Baijiu,Traditional Baijiu,500mL,20.5,52%,Australia,Artemis,Cork,,,,,New South Wales,,,,,,,,,,,
$133.16666666666666,6,$149.0,ARTEMIS HONEY BAIJIU,https://www.danmurphys.com.au/product/DM_ER_2000003262_9369998316021/artemis-artemis-honey-baijiu,Baijiu,Honey Baijiu,500mL,20.5,52%,Australia,Artemis,Cork,,,,,New South Wales,,,,,,,,,,,
$20.0,3,$0.0,Kaoliang Classic,https://www.danmurphys.com.au/product/DM_ER_2000003090_BAIJIUCLASSIC3PACK/east-coast-baijiu-kaoliang-classic,Baijiu,Baijiu,100mL,4.1,52.0%,Australia,East Coast Baijiu,Screw Cap,,,,,Queensland,,,,,,,,,,,
$20.0,3,$0.0,Kaoliang French Oak,https://www.danmurphys.com.au/product/DM_ER_2000003090_BAIJIUFRENOAK3PACK/east-coast-baijiu-kaoliang-french-oak,Baijiu,Baijiu,100mL,4.1,52.0%,Australia,East Coast Baijiu,Screw Cap,,,,,Queensland,,,,,,,,,,,
$20.0,3,$0.0,Kaoliang Variety Pack,https://www.danmurphys.com.au/product/DM_ER_2000003090_BAIJIUVARIETY3PACK/east-coast-baijiu-kaoliang-variety-pack,Baijiu,Baijiu,100mL,4.1,52.0%,Australia,East Coast Baijiu,Screw Cap,,,,,Queensland,,,,,,,,,,,
$108.89999999999999,6,$108.9,20 Year Old Grand Prize Baijiu 475mL,https://www.danmurphys.com.au/product/DM_699417/fen-jiu-20-year-old-grand-prize-baijiu-475ml,Baijiu,,475mL,15.8,42%,China,Fen Jiu,,,,ShanXi,,,,,,,,,,,,,
$168.29999999999998,6,$168.3,30 Year Old Blue and White Baijiu 475mL,https://www.danmurphys.com.au/product/DM_699442/fen-jiu-30-year-old-blue-and-white-baijiu-475ml,Baijiu,Baijiu,475mL,18,48.0%,China,Fen Jiu,,,,ShanXi,,,,,,,,,,,,,
$113.05,6,$119.0,12 Years 500mL 45%,https://www.danmurphys.com.au/product/DM_ER_2000003465_1012/guohuaci-xifengjiu-12-years-500ml-45-,Baijiu,Baijiu,500mL,18,45%,China,Guohuaci Xifengjiu,Stopper,,,,,,,,,,,,,,,,
$189.05,4,$199.0,30 Years 500ml 52%,https://www.danmurphys.com.au/product/DM_ER_2000003465_1030/guohuaci-xifengjiu-30-years-500ml-52-,Baijiu,Baijiu,500mL,20,52%,China,Guohuaci Xifengjiu,Stopper,,30 Year Old,,,,,,,,,,,,,,
$84.55,6,$89.0,5years 500ml 45%,https://www.danmurphys.com.au/product/DM_ER_2000003465_1005/guohuaci-xifengjiu-5years-500ml-45-,Baijiu,Baijiu,500mL,18,45%,China,Guohuaci Xifengjiu,Stopper,,,,,,,,,,,,,,,,
$120.0,6,$160.0,HKB Hong-Kong Baijiu 700ml,https://www.danmurphys.com.au/product/DM_ER_1000003299_NS1070UB/hkb-hkb-hong-kong-baijiu-700ml,Baijiu,"Sorghum, Rice, Stick",700mL,,43,China,Hkb,Cork,,2 Year Old,"Sichuan, China",Cork,FRE,,,,true,,,,,,,
$399.99,1,$399.99,500mL,https://www.danmurphys.com.au/product/DM_369976/kweichow-moutai-500ml,Baijiu,Maotai,500mL,21,53%,China,Kweichow Moutai,Screw Cap,,,,Kweichow Moutai 500mL,,,,,,,,,,,,
$1698.95,1,$1698.95,Aged 15 Years Old 500mL,https://www.danmurphys.com.au/product/DM_534791/kweichow-moutai-aged-15-years-old-500ml,Baijiu,Maotai,500mL,20.9,53.00%,China,Kweichow Moutai,Screw Cap,,,Guizhou,,,,,,,,,,,,,
$3499.95,1,$3499.95,Aged 30 Years Old 500mL,https://www.danmurphys.com.au/product/DM_534795/kweichow-moutai-aged-30-years-old-500ml,Baijiu,Maotai,500mL,20.9,53.00%,China,Kweichow Moutai,Screw Cap,,,Guizhou,,,,,,,,,,,,,
$5999.0,1,$5999.0,Aged 50 Years 500mL,https://www.danmurphys.com.au/product/DM_ER_1000003309_MTYR50-500/kweichow-moutai-aged-50-years-500ml,Baijiu,Moutai,500mL,20.9,53.0,China,Kweichow Moutai,Cork,,50 Year Old,Guizhou,Cork,SPT,,,,true,,,,,,,
$761.4,1,$761.4,Flying Fairy 53% 1L,https://www.danmurphys.com.au/product/DM_534751/kweichow-moutai-flying-fairy-53-1l,Baijiu,Maotai,1L,41.8,53.00%,China,Kweichow Moutai,Screw Cap,,,Guizhou,,,,,,,,,,,,,
$209.0,1,$209.0,Flying Fairy 53% 200mL,https://www.danmurphys.com.au/product/DM_ER_1000003309_MT53-200/kweichow-moutai-flying-fairy-53-200ml,Baijiu,Moutai,200mL,20.9,53,China,Kweichow Moutai,Screw Cap,,5 Year Old,Guizhou,Screw Cap,SPT,,,,true,,,,,,,
$84.1,1,$84.1,Flying Fairy 53% 50mL,https://www.danmurphys.com.au/product/DM_534757/kweichow-moutai-flying-fairy-53-50ml,Baijiu,Maotai,50mL,2.1,53.00%,China,Kweichow Moutai,Screw Cap,,,Guizhou,,,,,,,,,,,,,
$99.0,6,$99.0,Prince 500mL,https://www.danmurphys.com.au/product/DM_369977/kweichow-moutai-prince-500ml,Baijiu,Maotai,500mL,21,53.00%,China,Kweichow Moutai,Screw Cap,,,,Moutai Prince 500mL,,,,,,,,,,,,
$235.0,6,$352.5,Shenzhou Tianjiang 500mL,https://www.danmurphys.com.au/product/DM_534754/kweichow-moutai-shenzhou-tianjiang-500ml,Baijiu,Maotai,500mL,20.9,53.00%,China,Kweichow Moutai,Screw Cap,,,Guizhou,,,,,,,,,,,,,
$125.0,6,$128.99,Honghua Lang 10 Year Old Baijiu 500mL,https://www.danmurphys.com.au/product/DM_ER_1000007427_6901683800045/langjiu-honghua-lang-10-year-old-baijiu-500ml,Baijiu,Baijiu,500mL,21,53%,China,Langjiu,,,10 Year Old,,,,,,,,,,,,,,
$160.0,6,$168.0,Honghua Lang 15 Years 500mL,https://www.danmurphys.com.au/product/DM_ER_1000007427_6901683801097/langjiu-honghua-lang-15-years-500ml,Baijiu,,500mL,21,53%,China,Langjiu,,,15 Year Old,,,,,,,,,,,,,,
$14.166666666666666,24,$14.99,Little Lang Premium Chinese Liquor 100mL,https://www.danmurphys.com.au/product/DM_ER_1000007427_6901683821897/langjiu-little-lang-premium-chinese-liquor-100ml,Baijiu,,100mL,3.6,45%,China,Langjiu,,,,,,,,,,,,,,,,,
$220.0,6,$228.0,Qinghua Lang 20 Years 500mL,https://www.danmurphys.com.au/product/DM_ER_1000007427_6901683801103/langjiu-qinghua-lang-20-years-500ml,Baijiu,,500mL,21,53%,China,Langjiu,,,,,,,,,,,,,,,,,
$99.0,6,$99.0,Zisha Daqu Baijiu 500mL,https://www.danmurphys.com.au/product/DM_699418/luzhou-laojiao-zisha-daqu-baijiu-500ml,Baijiu,Baiju,500mL,20.5,52%,China,Luzhou Laojiao,Stopper,,,,,,,,,,,,,,,,
$102.5,6,$105.0,Classic Chinese Baijiu 500ml,https://www.danmurphys.com.au/product/DM_ER_1000007427_6901798138958/luzhou-laojiao-tequ-classic-chinese-baijiu-500ml,Baijiu,Chinese Baijiu / Liq,500mL,21,52,China,Luzhou Laojiao Tequ,Screw Cap,,,,,,,,,,,,,,,,
$148.0,6,$200.0,30 Years Mao's Spirit 500mL,https://www.danmurphys.com.au/product/DM_ER_2000003221_ABC123/mao-s-spirit-30-years-mao-s-spirit-500ml,Baijiu,Chinese Baijiu,500mL,15,53%,China,Mao's Spirit,Screw Cap,,,Guizhou,,,,,,true,,,White Rum,,,,
$600.0,1,$600.0,Chinese aged organic Baijiu,https://www.danmurphys.com.au/product/DM_ER_1000007427_6901798132246/national-cellar-1573-chinese-aged-organic-baijiu,Baijiu,Chinese Baijiu/Liquo,500mL,21,52,China,National Cellar 1573,Screw Cap,,,,,,,,,true,,,,,,,
$178.2,1,$178.2,Guojiao The Only Chinese Organic Baijiu 500mL,https://www.danmurphys.com.au/product/DM_699443/national-cellar-1573-guojiao-the-only-chinese-organic-baijiu-500ml,Baijiu,Baijiu,500mL,21,52.0%,China,National Cellar 1573,,,,,,,,,,true,,,,,,,
$67.5,6,$68.5,Fine Erguotou Baijiu,https://www.danmurphys.com.au/product/DM_ER_2000003469_6906151601155/niu-lan-shan-fine-erguotou-baijiu,Baijiu,"Baijiu, Bai Jiu, Erguotou, Er Guo Tou",450mL,18,50%,China,Niu Lan Shan,Screw Cap,,,,,,,,,,,,,,,,
$66.0,6,$0.0,Premium Erguotou Baijiu 15 Year old 450mL,https://www.danmurphys.com.au/product/DM_ER_2000003469_6906151600318/niu-lan-shan-premium-erguotou-baijiu-15-year-old-450ml,Baijiu,Chinese Baijiu,400mL,14,45%,China,Niu Lan Shan,Screw Cap,,15 Year Old,,,,,,,,,,,,,,
$166.4,6,$166.4,Wellbay Chinese Baijiu 500mL,https://www.danmurphys.com.au/product/DM_59752/shui-jing-fang-wellbay-chinese-baijiu-500ml,Baijiu,Baiju,500mL,21,50%,China,Shui Jing Fang,Screw Cap,,,,,,,,,,,,,,,,
$138.5,3,$138.5,Baijiu 500mL,https://www.danmurphys.com.au/product/DM_715103/wenjun-baijiu-500ml,Baijiu,Baijiu,500mL,20.54,52.00%,China,Wenjun,Stopper,,,,,,,,,,,,,,,,
$100.83333333333333,6,$105.0,Classic Chinese Baijiu 500ml,https://www.danmurphys.com.au/product/DM_ER_1000007427_6901382040582/wuliangguobinjiu-classic-chinese-baijiu-500ml,Baijiu,Chinese Baijiu / Liq,500mL,21,52,China,Wuliangguobinjiu,Screw Cap,,,,,,,,,,,,,,,,
$1480.0,1,$1480.0,15 Year Old Baijiu 500mL,https://www.danmurphys.com.au/product/DM_ER_1000007427_6901382023110/wuliangye-15-year-old-baijiu-500ml,Baijiu,Baijiu,500mL,20,50%,China,Wuliangye,,,15 Year Old,,,,,,,,,,,,,,
$2680.0,1,$2680.0,30 Year Old Baijiu 500mL,https://www.danmurphys.com.au/product/DM_ER_1000007427_6901382023127/wuliangye-30-year-old-baijiu-500ml,Baijiu,Baijiu,500mL,20,50%,China,Wuliangye,,,30 Year Old,,,,,,,,,,,,,,
$4800.0,1,$4800.0,50 Year Old Baijiu 500mL,https://www.danmurphys.com.au/product/DM_ER_1000007427_6901382023134/wuliangye-50-year-old-baijiu-500ml,Baijiu,Baijiu,500mL,20,50%,China,Wuliangye,Stopper,,,,,,,,,,,,,,,,
$247.5,6,$247.5,Chinese Baijiu 500mL,https://www.danmurphys.com.au/product/DM_383234/wuliangye-chinese-baijiu-500ml,Baijiu,Baijiu,500mL,20.5,52.00%,China,Wuliangye,Screw Cap,,,,,,,,,,,,,,,,
$85.0,6,$88.0,Friendship 500mL,https://www.danmurphys.com.au/product/DM_ER_1000007427_6901382090365/wuliangye-friendship-500ml,Baijiu,,500mL,21,52%,China,Wuliangye,,,,,,,,,,,,,,,,,
$463.3333333333333,6,$468.0,Laojiu The Chinese Limited Edition Baijiu 500mL,https://www.danmurphys.com.au/product/DM_ER_1000007427_6901382107520/wuliangye-laojiu-the-chinese-limited-edition-baijiu-500ml,Baijiu,Chinese Baijiu/Liquo,500mL,22,56,China,Wuliangye,Screw Cap,,,,,,,,,,,,,,,,
$93.0,6,$95.0,The Chinese time-honored fortune Baijiu 500ml,https://www.danmurphys.com.au/product/DM_ER_1000007427_6901382011766/wuxing-jinliufu-the-chinese-time-honored-fortune-baijiu-500ml,Baijiu,Chinese Baijiu/Liquo,500ml,21,52,China,Wuxing Jinliufu,Screw Cap,,,,,,,,,,,,,,,,
$36.666666666666664,6,$45.0,Daqu 38% 500mL,https://www.danmurphys.com.au/product/DM_ER_1000005428_DQ-385001701/yanghe-daqu-38-500ml,Baijiu,Chinese Baijiu,500mL,15.0,38,China,Yanghe,Screw Cap,,,"Jiangsu, China",,,,,,,,,,,,,
$48.333333333333336,6,$55.0,Daqu 52% 500mL,https://www.danmurphys.com.au/product/DM_ER_1000005428_DQ-525001701/yanghe-daqu-52-500ml,Baijiu,Chinese Baijiu,500mL,20.54,52,China,Yanghe,Screw Cap,,,"Jiangsu, China",,,,,,,,,,,,,
$68.33333333333333,6,$80.0,Haizhilan (Ocean Blue) 42% 480mL,https://www.danmurphys.com.au/product/DM_ER_1000005428_OB-424801512/yanghe-haizhilan-ocean-blue-42-480ml,Baijiu,Chinese Baijiu,480mL,15.9,42,China,Yanghe,Screw Cap,,,"Jiangsu, China",Screw Cap,FRE,,,,,,,,,,,
$86.66666666666667,6,$95.0,Haizhilan (Ocean Blue) 52% 480ml,https://www.danmurphys.com.au/product/DM_ER_1000005428_OB-524801512/yanghe-haizhilan-ocean-blue-52-480ml,Baijiu,Chinese Baijiu,480mL,19.7,52,China,Yanghe,Screw Cap,,,"Jiangsu, China",Screw Cap,FRE,,,,,,,,,,,
$158.75,4,$180.0,Mengzhilan M3 (Dream Blue M3) 40.8% 500ml,https://www.danmurphys.com.au/product/DM_ER_1000005428_M3-405001512/yanghe-mengzhilan-m3-dream-blue-m3-40-8-500ml,Baijiu,Chinese Baijiu,500mL,16.10,40.8,China,Yanghe,Screw Cap,,,"Jiangsu, China",Screw Cap,FRE,,,,,,,,,,,
$186.25,4,$200.0,Mengzhilan M3 (Dream Blue M3) 52% 500mL,https://www.danmurphys.com.au/product/DM_ER_1000005428_M3-525001512/yanghe-mengzhilan-m3-dream-blue-m3-52-500ml,Baijiu,Chinese Baijiu,500mL,20.5,52,China,Yanghe,Screw Cap,,,"Jiangsu, China",Screw Cap,FRE,,,,,,,,,,,
$203.75,4,$230.0,Mengzhilan M6 (Dream Blue M6) 40.8% 500ml,https://www.danmurphys.com.au/product/DM_ER_1000005428_M6-405001512/yanghe-mengzhilan-m6-dream-blue-m6-40-8-500ml,Baijiu,Chinese Baijiu,500mL,16.1,40.8,China,Yanghe,Screw Cap,,,"Jiangsu, China",Screw Cap,FRE,,,,,,,,,,,
$233.75,4,$250.0,Mengzhilan M6 (Dream Blue M6) 52% 500ml,https://www.danmurphys.com.au/product/DM_ER_1000005428_M6-525001512/yanghe-mengzhilan-m6-dream-blue-m6-52-500ml,Baijiu,Chinese Baijiu,500mL,20.5,52,China,Yanghe,Screw Cap,,,"Jiangsu, China",Screw Cap,FRE,,,,,,,,,,,
$108.33333333333333,6,$125.0,Tianzhilan (Sky Blue) 42% 480ml,https://www.danmurphys.com.au/product/DM_ER_1000005428_CB-424801512/yanghe-tianzhilan-sky-blue-42-480ml,Baijiu,Chinese Baijiu,480mL,15.9,42,China,Yanghe,Screw Cap,,,,,,,,,,,,,,,,
$128.33333333333334,6,$140.0,Tianzhilan (Sky Blue) 52% 480mL,https://www.danmurphys.com.au/product/DM_ER_1000005428_CB-524801513/yanghe-tianzhilan-sky-blue-52-480ml,Baijiu,Chinese Baijiu,480mL,19.7,52,China,Yanghe,Screw Cap,,,"Jiangsu, China",Screw Cap,FRE,,,,,,,,,,,
$39.5,1,$39.5,Butterscotch Schnapps,https://www.danmurphys.com.au/product/DM_ER_2000003027_LBU500/baker-williams-butterscotch-schnapps,Schnapps,Liqueur,500mL,7.9,20%,Australia,Baker Williams,Cork,,,Mudgee,,New South Wales,,,,,,,Caramel Liqueurs,,,,
$19.7,1,$19.7,Manzana Apple Schnapps 700mL,https://www.danmurphys.com.au/product/DM_904524/bardinet-manzana-apple-schnapps-700ml,Schnapps,Schnapps,700mL,11,20.00%,France,Bardinet,,,,,Bardinet Manzana Apple Schnapps,,,,,,,,,,,,
$19.7,6,$19.7,Melocoton Peach Schnapps 700mL,https://www.danmurphys.com.au/product/DM_904525/bardinet-melocoton-peach-schnapps-700ml,Schnapps,Schnapps,700mL,11,20.00%,France,Bardinet,,,,,Bardinet Melocoton Peach Schnapps,,,,,,,,,,,,
$62.365,6,$62.39,Glacier Ice Liqueur 500mL,https://www.danmurphys.com.au/product/DM_908831/baumann-glacier-ice-liqueur-500ml,Schnapps,Schnapps,500mL,24,50.00%,Austria,Baumann,,,,,Baumann Glacier Ice Liqueur 500mL,,,,,,,,,,,,
$34.699999999999996,6,$34.7,Original Apple Korn 700mL,https://www.danmurphys.com.au/product/DM_14936/berentzen-original-apple-korn-700ml,Schnapps,Schnapps,700mL,11.6,20.00%,Germany,Berentzen,,,,,Berentzen Original Apple Korn,,,,,,,,,,,,
$31.7,6,$31.7,Peach Schnapps 700mL,https://www.danmurphys.com.au/product/DM_65360/berentzen-peach-schnapps-700ml,Schnapps,Schnapps,700mL,11,20.00%,Germany,Berentzen,,,,,Berentzen Peach Schnapps,,,,,,,,,,,,
$37.699999999999996,6,$37.7,Apple Schnapps 700mL,https://www.danmurphys.com.au/product/DM_48200/de-kuyper-apple-schnapps-700ml,Schnapps,Schnapps,700mL,11,20.00%,Netherlands,De Kuyper,,,,,De Kuyper Apple Schnapps,,,,,,,,,,,,
$42.6,6,$42.6,Butterscotch Schnapps 700mL,https://www.danmurphys.com.au/product/DM_71704/de-kuyper-butterscotch-schnapps-700ml,Schnapps,Schnapps,700mL,11,20.00%,Netherlands,De Kuyper,,,,,De Kuyper Butterscotch Schnapps,,,,,,,,,,,,
$42.6,6,$42.6,Peach Schnapps 700mL,https://www.danmurphys.com.au/product/DM_83521/de-kuyper-peach-schnapps-700ml,Schnapps,Schnapps,700mL,11,20.00%,Netherlands,De Kuyper,,,,,De Kuyper Peach Schnapps,,,,,,,,,,,,
$42.6,6,$42.6,Strawberry Schnapps 700mL,https://www.danmurphys.com.au/product/DM_71825/de-kuyper-strawberry-schnapps-700ml,Schnapps,Schnapps,700mL,11,20.00%,Netherlands,De Kuyper,,,,,De Kuyper Strawberry Schnapps,,,,,,,,,,,,
$15.831666666666665,6,$15.85,Melon 700mL,https://www.danmurphys.com.au/product/DM_900289/everglades-melon-700ml,Schnapps,Schnapps,700mL,7.7,13.90%,Australia,Everglades,,,,,Everglades Melon,,,,,,,,,,,,
$15.831666666666665,6,$15.85,Orange 700mL,https://www.danmurphys.com.au/product/DM_900297/everglades-orange-700ml,Schnapps,Schnapps,700mL,12,21.50%,New Zealand,Everglades,,,,,Everglades Orange,,,,,,,,,,,,
$15.831666666666665,6,$15.85,Strawberry 700mL,https://www.danmurphys.com.au/product/DM_900296/everglades-strawberry-700ml,Schnapps,Schnapps,700mL,12,21.50%,New Zealand,Everglades,,,,,Everglades Strawberry,,,,,,,,,,,,
$19.99,1,$19.99,Sour Apple,https://www.danmurphys.com.au/product/DM_ER_1000004588_ST0550/granny-smith-sour-apple,Schnapps,Schnapps,700mL,7.2,13,Australia,Granny Smith,Screw Cap,,,,,,,,,,,,,,,,
$19.99,1,$19.99,Sour Apple Schnapps 700mL,https://www.danmurphys.com.au/product/DM_ER_1000004588_ST-0550/granny-smith-sour-apple-schnapps-700ml,Schnapps,Schnapps,700mL,7.2,13,Australia,Granny Smith,Screw Cap,,,,,,,,,,,,,,,,
$48.0,1,$48.0,Blackberry Schnapps,https://www.danmurphys.com.au/product/DM_ER_2000003518_9340550050133/hunter-distillery-blackberry-schnapps,Schnapps,Schnapps,500mL,7.9,20%,Australia,Hunter Distillery,Screw Cap,,,,,,,,,,,,Fruit Liqueurs,,,,
$48.0,1,$48.0,Butterscotch Schnapps,https://www.danmurphys.com.au/product/DM_ER_2000003518_9340550050157/hunter-distillery-butterscotch-schnapps,Schnapps,Liqueur,500mL,7.9,20%,Australia,Hunter Distillery,Screw Cap,,,,,,,,,,,,,,,,
$48.0,1,$48.0,Chilli Schnapps,https://www.danmurphys.com.au/product/DM_ER_2000003518_9340550050164/hunter-distillery-chilli-schnapps,Schnapps,Liqueur,500mL,7.9,20%,Australia,Hunter Distillery,Screw Cap,,,,,,,,,,,,,,,,
$51.14666666666667,6,$51.15,KARTOFFEL (POTATO) SCHNAPPS,https://www.danmurphys.com.au/product/DM_ER_1000005775_S472/kartoffel-kartoffel-potato-schnapps,Schnapps,Potato Brandy,700mL,22.12,40%,Germany,Kartoffel,,,,Bavaria,,,,,,,,,,,,,
$24.8,6,$24.8,Apple Schnapps 700mL,https://www.danmurphys.com.au/product/DM_908835/lindenhof-apple-schnapps-700ml,Schnapps,Schnapps,700mL,8.8,16.00%,Germany,Lindenhof,,,,,Lindenhof Apple Schnapps,,,,,,,,,,,,
$24.8,6,$24.8,Peach Schnapps 700mL,https://www.danmurphys.com.au/product/DM_908837/lindenhof-peach-schnapps-700ml,Schnapps,Schnapps,700mL,8.8,16.00%,Germany,Lindenhof,,,,,Lindenhof Peach Schnapps,,,,,,,,,,,,
$44.45,1,$44.45,Kartoffel Schnapps 700mL,https://www.danmurphys.com.au/product/DM_908833/m-nchner-kindl-kartoffel-schnapps-700ml,Schnapps,Schnapps,700mL,23.2,40.00%,Germany,Münchner Kindl,Screw Cap,,,,,,,,,,,,,,,,
$38.95,1,$38.95,Apfel Korn 700ml,https://www.danmurphys.com.au/product/DM_ER_2000003062_4061800120202/specht-apfel-korn-700ml,Schnapps,Schanpps,700mL,12,21,Germany,Specht,Screw Cap,,,,,,,,,,,,,,,,
$78.74583333333334,12,$78.95,Kirschwasser 700ml,https://www.danmurphys.com.au/product/DM_ER_2000003062_4061800101201/specht-kirschwasser-700ml,Schnapps,Schnapps,700mL,23,40%,Germany,Specht,Screw Cap,,,,,,,,,,,,,,,,
$58.82916666666667,12,$58.95,Obstwasser,https://www.danmurphys.com.au/product/DM_ER_2000003062_4061800105209/specht-obstwasser,Schnapps,Schnapps,700mL,23,40,Germany,Specht,Screw Cap,,,,,,,,,,,,,,,,
$38.829166666666666,12,$38.95,Pampelmuse 700ml,https://www.danmurphys.com.au/product/DM_ER_2000003062_4061800121209/specht-pampelmuse-700ml,Schnapps,Schnapps,700mL,12,21%,Germany,Specht,Screw Cap,,,,,,,,,,,,,,,,
$38.829166666666666,12,$38.95,Pampelmuse Rose 700ml,https://www.danmurphys.com.au/product/DM_ER_2000003062_4061800127201/specht-pampelmuse-rose-700ml,Schnapps,Schnapps,700mL,12,21%,Germany,Specht,Screw Cap,,,,,,,,,,,,,,,,
$38.829166666666666,12,$38.95,Strawberry 700ml,https://www.danmurphys.com.au/product/DM_ER_2000003062_4061800129007/specht-strawberry-700ml,Schnapps,Schnapps,700mL,10,18%,Germany,Specht,Screw Cap,,,,,,,,,,,,,,,,
$78.74583333333334,12,$78.95,Wald Himbeergeist 700ml,https://www.danmurphys.com.au/product/DM_ER_2000003062_4061800100204/specht-wald-himbeergeist-700ml,Schnapps,Schnapps,700mL,23,40%,Germany,Specht,Screw Cap,,,,,,,,,,,,,,,,
$78.74583333333334,12,$78.95,Williams Christ Brine 700ml,https://www.danmurphys.com.au/product/DM_ER_2000003062_4061800103205/specht-williams-christ-brine-700ml,Schnapps,Schnapps,700mL,23,40%,Germany,Specht,Screw Cap,,,,,,,,,,,,,,,,
$78.74583333333334,12,$78.95,Zwetschgenwasser 700ml,https://www.danmurphys.com.au/product/DM_ER_2000003062_4061800102208/specht-zwetschgenwasser-700ml,Schnapps,Schnapps,700mL,23,40%,Germany,Specht,Screw Cap,,,,,,,,,,,,,,,,
$26.724999999999998,6,$26.75,Butterscotch Schnapps 700mL,https://www.danmurphys.com.au/product/DM_823127/steinbok-butterscotch-schnapps-700ml,Schnapps,Schnapps,700mL,9.9,18.00%,Australia,Steinbok,Screw Cap,,,,,,,,,,,,,,,,
$26.99,1,$26.99,Chilli Schnapps 700mL,https://www.danmurphys.com.au/product/DM_ER_1000004588_ST-0534/steinbok-chilli-schnapps-700ml,Schnapps,Schnapps,700mL,9.9,18,Australia,Steinbok,Screw Cap,,,,,,,,,,,,,,,,
$26.8,6,$26.8,FireBomb Cinnamon Schnapps 700mL,https://www.danmurphys.com.au/product/DM_816734/steinbok-firebomb-cinnamon-schnapps-700ml,Schnapps,Schnapps,700mL,9.9,18%,Australia,Steinbok,Screw Cap,,,,,,,,,,,,,,,,
$26.724999999999998,6,$26.75,Peach Schnapps 700mL,https://www.danmurphys.com.au/product/DM_823128/steinbok-peach-schnapps-700ml,Schnapps,Schnapps,700mL,9.9,18.0%,Australia,Steinbok,Screw Cap,,,New South Wales,,,,,,,,,,,,,
$19.7,6,$19.7,Peppermint Schnapps 700mL,https://www.danmurphys.com.au/product/DM_673395/steinbok-peppermint-schnapps-700ml,Schnapps,Schnapps,700mL,9.9,18%,Australia,Steinbok,Screw Cap,,,,,,,,,,,,,,,,
$26.8,6,$26.8,Watermelon Schnapps 700mL,https://www.danmurphys.com.au/product/DM_673397/steinbok-watermelon-schnapps-700ml,Schnapps,Schnapps,700mL,9.9,18%,Australia,Steinbok,,,,,,,,,,,,,,,,,
$24.99,1,$24.99,WetCat Schnapps 700mL,https://www.danmurphys.com.au/product/DM_ER_1000004588_ST-0532/steinbok-wetcat-schnapps-700ml,Schnapps,Schnapps,700mL,9.9,18,Australia,Steinbok,Screw Cap,,,,,,,,,,,,,,,,
